subject,PTE
3001,-.0210734
3004,-.0367242
3008,.0575086
3009,-.0560451
3010,-.0905101
3011,-.1026922
3014,-.0615815
3015,-.0715633
4003,-.0437798
4006,.0594478
4010,-.0780082
4011,-.012406
4013,-.0194074
4016,-.0513407
4022,-.0472632
4024,-.0734995
11006,-.0560451
11008,-.0560451
11009,-.0560451
11010,-.0560451
11012,-.0560451
11016,-.0560451
11022,-.0560451
11032,-.0560451
11034,-.0560451
12001,-.0378609
12002,-.1079402
12014,-.038462
12029,-.0464779
12036,-.0643701
12037,-.0906537
12041,-.0725962
12054,-.0210295
13001,-.1824528
13003,-.0847878
13004,-.064215
13007,.0152468
13010,-.0212326
13012,-.1647456
13013,-.0298707
13019,-.0388757
15005,-.0422997
15012,-.0528909
15016,-.0285464
15023,-.0880739
15024,-.0172698
15026,-.0578202
15027,.0330148
15030,-.0560451
23003,-.0438713
23007,-.073781
23016,-.0376025
23027,-.0952237
23031,-.1437207
23035,-.0560451
23036,-.0316202
23039,-.0180281
27001,-.046498
27003,-.1692826
27006,-.0489122
27009,.0393687
27011,.1319455
27029,-.0701294
27030,-.0729067
27039,-.0628624
31001,-.0560451
31002,-.0560451
31003,-.0560451
31004,-.0678237
31005,-.0560451
31009,-.0863909
31012,-.1032942
31014,-.0560451
36002,-.1122538
36011,-.0466251
36013,-.0620456
36018,-.1096705
36021,-.0511287
36040,-.0518765
36046,-.0708572
36053,.0429109
38001,-.0560451
38002,-.0560451
38003,-.0560451
38005,-.0560451
38006,-.0560451
38007,-.0560451
38010,-.0560451
38013,-.0560451
39004,-.0262446
39006,-.0394253
39007,-.0492957
39011,-.0560451
39012,-.0286787
39013,-.0632834
39018,-.0495365
39023,-.0500241
40001,-.0560451
40003,-.0560451
40004,-.0560451
40005,-.0560451
40006,-.0560451
40008,-.0560451
40009,-.0560451
40011,-.0560451
42001,-.0725535
42007,-.0695939
42008,-.0542567
42010,-.054026
42011,-.0513851
42012,-.0560451
42013,-.0434733
42018,-.040493
42025,-.060928
44003,-.0912579
44006,-.0089747
44007,-.0272074
44008,-.0115934
44013,-.0465868
44019,-.0261309
44027,-.0799427
44028,-.047086
45001,-.0560451
45002,-.0560451
45009,-.0560451
45010,-.0560451
45011,-.0560451
45012,-.0808986
45016,-.0738904
45019,-.0655121
51002,-.0560451
51006,-.0560451
51009,-.0560451
51011,-.0560451
51022,-.0560451
51027,-.0560451
51030,-.0560451
57001,-.0560451
57003,-.0560451
57004,-.0560451
57005,-.0560451
57006,-.0560451
57007,-.0560451
57008,-.0560451
57009,-.0560451
57010,-.0560451
66001,-.0560451
66002,-.0560451
66003,-.0560451
66004,-.0560451
66006,-.0560451
66009,-.0560451
66010,-.0560451
74003,-.0155551
74007,.0273349
74008,.0078716
74013,-.1764857
74015,-.059739
74016,-.0527783
74019,-.0147998
74026,.0231986
95002,-.0841902
95003,-.0654184
95008,-.0824452
95020,-.084629
95025,-.1131868
95028,.015745
95030,.0111969
95032,-.0650229
98006,-.011394
98008,-.0607596
98009,-.0628031
98010,-.0456431
98011,-.0751926
98017,-.0383158
98018,-.0037952
98026,-.1243946
99002,-.0732836
99003,-.0803464
99004,-.0275314
99007,.0016976
99009,-.1184637
99011,-.0384971
99012,-.04362
99013,-.0194589
100001,-.115277
100003,-.0560451
100006,-.0022377
100007,-.0340257
100011,-.0538137
100016,-.0656839
100017,-.0120464
102002,-.0560451
102003,-.0560451
102005,-.0560451
102007,-.0560451
102013,-.0560451
102016,-.0560451
102017,-.0560451
102018,-.0560451
103002,-.13048
103003,-.0749701
103007,.011554
103010,-.050526
103012,-.1058238
103013,.0520225
103016,-.0156887
103022,-.0530553
109001,-.0560451
109005,-.0560451
109006,-.0560451
109007,-.0560451
109011,-.0560451
109014,-.0560451
109018,-.0560451
109025,-.0560451
111001,-.0560451
111002,-.0560451
111004,-.0560451
111006,-.0560451
111009,-.0560451
111011,-.0560451
111012,-.0560451
111016,-.0560451
112006,-.0321158
112009,-.0560451
112012,-.0721671
112016,-.0794761
112030,-.0560451
112031,-.0560451
112037,.0328223
112040,-.105755
114002,-.0560451
114003,-.0560451
114006,-.0560451
114007,-.0560451
114010,-.0560451
114012,-.0560451
114015,-.0560451
114016,-.0560451
117003,-.0560451
117009,-.0560451
117012,-.0560451
117015,-.0560451
117020,-.0560451
117026,-.0560451
117028,-.0560451
117029,-.0560451
121004,-.0560451
121007,-.0560451
121008,-.0560451
121009,-.0560451
121013,-.0560451
121018,-.0560451
121021,-.0560451
122001,-.0560451
122003,-.0560451
122009,-.0560451
122012,-.0560451
122018,-.0560451
122021,-.0560451
122027,-.0560451
122031,-.0560451
123001,-.1617665
123005,-.0460957
123006,-.0383079
123008,-.0940737
123015,-.0855232
123025,-.0646339
123026,-.0138535
123028,-.039814
126001,-.0560451
126003,-.0560451
126006,-.0560451
126008,-.0560451
126009,-.0560451
126010,-.0560451
126011,-.0560451
126014,-.0560451
127004,-.0560451
127006,-.0560451
127007,-.0560451
127008,-.0560451
127012,-.0560451
127018,-.0560451
127020,-.0560451
128001,-.0794003
128003,-.2716928
128007,-.0430182
128008,.0282094
128010,-.1504672
128012,-.0347637
128013,-.1691264
128017,-.0800453
132009,-.0464291
132014,-.1128094
132018,-.0409433
132019,.0015602
132025,-.1113503
132026,-.0065572
132029,-.1088306
132030,-.0297063
132031,-.0163716
134004,-.0560451
134005,-.111415
134015,-.0096867
134020,-.0560451
134021,-.0547655
134029,-.0691787
134039,-.0560451
134042,-.0560451
137002,-.0401865
137003,-.0560451
137004,-.0560451
137006,-.0811557
137014,-.0560451
137017,-.0535526
137021,-.0560451
137025,-.0560451
148004,-.0741401
148005,-.0870868
148009,-.1522356
148011,-.0093709
148012,-.0493646
148013,-.0667447
148019,-.0490755
148034,-.0255891
160001,-.0560451
160003,-.0560451
160005,-.0560451
160008,-.0560451
160017,-.0560451
160018,-.0560451
160021,-.0560451
160027,-.0560451
161003,-.0800571
161018,-.0699747
161022,-.0182143
161025,-.106751
161040,-.0157563
161049,-.0565955
161052,.0460069
161055,-.0748388
165007,-.0175712
165010,-.1529685
165013,-.0351883
165015,.0083086
165021,.0083692
165022,-.0859767
165023,-.109511
165041,-.0331174
167003,.0366784
167004,-.0836153
167009,.0659507
167013,-.0518966
167014,-.0381097
167015,.0267603
167020,-.0029937
167021,-.0245987
172001,-.0560451
172008,-.0560451
172012,-.0560451
172017,-.0560451
172018,-.0560451
172019,-.0560451
172022,-.0560451
172031,-.0560451
180001,-.0560451
180002,-.100812
180003,-.0560451
180004,-.0342095
180006,-.0450888
180007,-.0759981
180009,-.0560451
180012,-.0560451
182001,-.0952438
182005,-.0955345
182006,-.0159807
182008,-.039063
182025,-.0035306
182028,-.0502883
182030,-.0252366
182047,.0347515
184003,-.1158814
184019,-.0779568
184021,-.0289101
184024,-.0439187
184025,-.0069002
184035,-.0560451
184040,-.0423652
184049,-.0019297
201001,-.0560451
201004,-.0560451
201005,-.0560451
201006,-.0560451
201008,-.0560451
201009,-.0560451
201011,-.0560451
201012,-.0560451
215002,-.0560451
215005,-.0560451
215006,-.0560451
215008,-.0560451
215015,-.0560451
215017,-.0560451
215018,-.0560451
215025,-.0560451
217001,-.0560451
217003,-.0560451
217006,-.0560451
217012,-.0560451
217015,-.0560451
217016,-.0560451
217019,-.0560451
217023,-.0560451
219012,-.0343326
219022,-.111962
219024,-.0457779
219033,-.0522439
219038,-.0891761
219046,-.0813158
219048,-.0560451
