subject,PTE
3001,-.0455402
3004,.0320444
3008,-.0642155
3009,-.0462574
3010,-.021952
3011,-.0784566
3014,-.0701229
3015,-.0307688
4003,-.0180042
4006,.0165104
4010,.0201857
4011,.0109057
4013,.0512188
4016,-.0872816
4022,-.0400633
4024,-.0245252
11006,-.0462574
11008,-.0462574
11009,-.0462574
11010,-.0462574
11012,-.0462574
11016,-.0462574
11022,-.0462574
11032,-.0462574
11034,-.0462574
12001,-.0480246
12002,-.039811
12014,-.0372943
12029,-.0937543
12036,-.0604502
12037,-.0752143
12041,-.0653436
12054,-.0260828
13001,.0611021
13003,-.1021321
13004,-.0876723
13007,-.0781597
13010,-.0293303
13012,.0023051
13013,-.0478311
13019,-.0181359
15005,-.0706187
15012,-.0198419
15016,-.0264438
15023,-.0672098
15024,-.0631046
15026,-.0549316
15027,.0756866
15030,-.0462574
23003,-.0541799
23007,-.0543061
23016,-.0691069
23027,-.0319282
23031,-.1345117
23035,-.0462574
23036,.0319277
23039,-.0626339
27001,-.0814498
27003,-.1186068
27006,.0133548
27009,-.0114976
27011,-.0999782
27029,-.0309177
27030,-.0589479
27039,-.0671281
31001,-.0462574
31002,-.0462574
31003,-.0462574
31004,-.0618407
31005,-.0462574
31009,-.106899
31012,-.0836644
31014,-.0462574
36002,-.1100118
36011,-.049058
36013,.028423
36018,-.019756
36021,.0243303
36040,-.0394012
36046,-.0773734
36053,-.0930947
38001,-.0462574
38002,-.0462574
38003,-.0462574
38005,-.0462574
38006,-.0462574
38007,-.0462574
38010,-.0462574
38013,-.0462574
39004,-.0592329
39006,-.0446908
39007,-.0895533
39011,-.0462574
39012,-.0302293
39013,-.0429952
39018,-.0595794
39023,-.0768368
40001,-.0462574
40003,-.0462574
40004,-.0462574
40005,-.0462574
40006,-.0462574
40008,-.0462574
40009,-.0462574
40011,-.0462574
42001,-.0798045
42007,-.1473152
42008,-.0455025
42010,.0208735
42011,-.0417438
42012,-.0462574
42013,-.0521799
42018,-.0598895
42025,-.0714417
44003,-.0626628
44006,-.0113366
44007,-.0414235
44008,-.0839953
44013,-.0636801
44019,-.1137905
44027,.0066498
44028,.0100606
45001,-.0462574
45002,-.0462574
45009,-.0462574
45010,-.0462574
45011,-.0462574
45012,-.0816293
45016,-.0276129
45019,-.0336286
51002,-.0462574
51006,-.0462574
51009,-.0462574
51011,-.0462574
51022,-.0462574
51027,-.0462574
51030,-.0462574
57001,-.0462574
57003,-.0462574
57004,-.0462574
57005,-.0462574
57006,-.0462574
57007,-.0462574
57008,-.0462574
57009,-.0462574
57010,-.0462574
66001,-.0462574
66002,-.0462574
66003,-.0462574
66004,-.0462574
66006,-.0462574
66009,-.0462574
66010,-.0462574
74003,-.1121526
74007,.0058421
74008,-.0884148
74013,.0041003
74015,-.0619114
74016,-.0705092
74019,-.1503308
74026,-.0631685
95002,-.044126
95003,-.0960497
95008,-.0986832
95020,-.0585391
95025,-.0850246
95028,-.0250777
95030,-.0547738
95032,-.0105577
98006,-.0715884
98008,-.0265541
98009,-.0142293
98010,-.0092916
98011,-.1010323
98017,-.0922058
98018,-.0209438
98026,-.0592492
99002,-.0056067
99003,-.0677732
99004,-.0169491
99007,-.0592554
99009,-.0615764
99011,-.0490556
99012,.0197407
99013,-.0425544
100001,-.1126243
100003,-.0462574
100006,-.0798868
100007,-.0353894
100011,-.0128839
100016,-.0598349
100017,-.0607037
102002,-.0462574
102003,-.0462574
102005,-.0462574
102007,-.0462574
102013,-.0462574
102016,-.0462574
102017,-.0462574
102018,-.0462574
103002,-.0874473
103003,-.0376749
103007,-.0248542
103010,-.0415203
103012,-.1232974
103013,-.0309921
103016,-.0467822
103022,-.0988348
109001,-.0462574
109005,-.0462574
109006,-.0462574
109007,-.0462574
109011,-.0462574
109014,-.0462574
109018,-.0462574
109025,-.0462574
111001,-.0462574
111002,-.0462574
111004,-.0462574
111006,-.0462574
111009,-.0462574
111011,-.0462574
111012,-.0462574
111016,-.0462574
112006,-.0903539
112009,-.0462574
112012,.0027188
112016,-.0127885
112030,-.0462574
112031,-.0462574
112037,-.1599836
112040,.0176082
114002,-.0462574
114003,-.0462574
114006,-.0462574
114007,-.0462574
114010,-.0462574
114012,-.0462574
114015,-.0462574
114016,-.0462574
117003,-.0462574
117009,-.0462574
117012,-.0462574
117015,-.0462574
117020,-.0462574
117026,-.0462574
117028,-.0462574
117029,-.0462574
121004,-.0462574
121007,-.0462574
121008,-.0462574
121009,-.0462574
121013,-.0462574
121018,-.0462574
121021,-.0462574
122001,-.0462574
122003,-.0462574
122009,-.0462574
122012,-.0462574
122018,-.0462574
122021,-.0462574
122027,-.0462574
122031,-.0462574
123001,-.1044315
123005,-.0219308
123006,-.0839499
123008,-.0915013
123015,-.0977607
123025,.0297382
123026,.0308465
123028,-.0568051
126001,-.0462574
126003,-.0462574
126006,-.0462574
126008,-.0462574
126009,-.0462574
126010,-.0462574
126011,-.0462574
126014,-.0462574
127004,-.0462574
127006,-.0462574
127007,-.0462574
127008,-.0462574
127012,-.0462574
127018,-.0462574
127020,-.0462574
128001,-.0409234
128003,-.065298
128007,-.1140161
128008,-.0055378
128010,-.1229807
128012,-.0742417
128013,-.117063
128017,-.0873816
132009,-.0860577
132014,-.1085633
132018,.011936
132019,.0003004
132025,-.1109786
132026,-.0494048
132029,-.084665
132030,-.083534
132031,.0091188
134004,-.0462574
134005,-.1100498
134015,-.0061186
134020,-.0462574
134021,.0322724
134029,-.0369152
134039,-.0462574
134042,-.0462574
137002,.0037412
137003,-.0462574
137004,-.0462574
137006,-.0561056
137014,-.0462574
137017,-.0128018
137021,-.0462574
137025,-.0462574
148004,-.0299616
148005,-.110557
148009,-.1724035
148011,-.0293919
148012,-.1054638
148013,-.0642896
148019,-.0819882
148034,-.0039431
160001,-.0462574
160003,-.0462574
160005,-.0462574
160008,-.0462574
160017,-.0462574
160018,-.0462574
160021,-.0462574
160027,-.0462574
161003,-.0427112
161018,-.0727163
161022,-.0471723
161025,-.1003414
161040,-.0751758
161049,-.0962367
161052,-.0925496
161055,-.0283063
165007,-.0393405
165010,-.1238298
165013,-.0700193
165015,-.0304923
165021,-.0314809
165022,-.0375791
165023,-.090466
165041,-.0214264
167003,-.0863369
167004,-.0782237
167009,.0238213
167013,-.0202734
167014,.0064689
167015,.0573527
167020,-.0243429
167021,-.0133883
172001,-.0462574
172008,-.0462574
172012,-.0462574
172017,-.0462574
172018,-.0462574
172019,-.0462574
172022,-.0462574
172031,-.0462574
180001,-.0462574
180002,-.0983116
180003,-.0462574
180004,-.0147844
180006,-.0737146
180007,-.0474562
180009,-.0462574
180012,-.0462574
182001,.0388817
182005,-.0045647
182006,.0593362
182008,-.0697566
182025,-.179674
182028,-.0182157
182030,-.0633939
182047,-.0224832
184003,-.0228974
184019,-.1101125
184021,-.0415362
184024,-.0187627
184025,-.1241584
184035,-.0462574
184040,-.0786985
184049,-.1221173
201001,-.0462574
201004,-.0462574
201005,-.0462574
201006,-.0462574
201008,-.0462574
201009,-.0462574
201011,-.0462574
201012,-.0462574
215002,-.0462574
215005,-.0462574
215006,-.0462574
215008,-.0462574
215015,-.0462574
215017,-.0462574
215018,-.0462574
215025,-.0462574
217001,-.0462574
217003,-.0462574
217006,-.0462574
217012,-.0462574
217015,-.0462574
217016,-.0462574
217019,-.0462574
217023,-.0462574
219012,-.0503352
219022,-.0847261
219024,-.0712855
219033,-.0480586
219038,-.0446325
219046,-.0360431
219048,-.0462574
219054,-.0865078
220002,-.0850734
220010,-.0402538
220013,.0497803
220019,-.0416253
220022,-.0489592
220023,-.0254568
220029,-.0851473
220031,-.0850484
227008,.0074168
227013,-.18062
227016,-.0462574
227017,-.0462574
227019,-.0462574
227026,-.0462574
227031,-.0638968
227035,-.0462574
229004,-.0462574
229008,-.0462574
229012,-.0462574
229024,-.0462574
229025,-.0462574
229027,-.0462574
229031,-.0462574
229032,-.0462574
231002,-.0462574
231006,-.0124097
231011,-.0462574
231013,-.0411697
231032,-.0462574
231035,-.0813717
231036,-.0462574
231037,-.0606618
232010,-.0912578
232011,-.0210896
232013,-.1296975
232017,.0159009
232036,-.1463317
232041,-.0564887
