subject,WTP
3001,15.10212
3004,80.01311
3008,17.09575
3009,41.50806
3010,47.80111
3011,315.3782
3014,30.18239
3015,1.987281
4003,66.99706
4006,38.37379
4010,-71.27945
4011,-173.3136
4013,-109.1117
4016,204.2398
4022,-35.87316
4024,11.07124
11006,41.50806
11008,41.50806
11009,41.50806
11010,41.50806
11012,41.50806
11016,41.50806
11022,41.50806
11032,41.50806
11034,41.50806
12001,-7.828486
12002,18.04583
12014,-.1042172
12029,82.49641
12036,15.74355
12037,308.2551
12041,65.61408
12054,-23.09656
13001,14.96092
13003,8.278742
13004,51.14419
13007,77.76843
13010,-51.327
13012,-67.77132
13013,27.5323
13019,-22.96656
15005,-150.1423
15012,24.09392
15016,8.695407
15023,92.31807
15024,23.30228
15026,-14.28997
15027,-14.91074
15030,41.50806
23003,-37.53011
23007,-26.21724
23016,27.63957
23027,46.96537
23031,-3.234914
23035,41.50806
23036,-5.509069
23039,-15.88305
27001,135.6138
27003,407.4023
27006,-12.13769
27009,-26.2237
27011,34.7845
27029,-21.54512
27030,85.83934
27039,12.87197
31001,41.50806
31002,41.50806
31003,41.50806
31004,48.26599
31005,41.50806
31009,96.77828
31012,96.85175
31014,41.50806
36002,-4.707432
36011,-25.82691
36013,-30.94881
36018,5.714891
36021,13.05639
36040,-10.48474
36046,.8548095
36053,-12.15771
38001,41.50806
38002,41.50806
38003,41.50806
38005,41.50806
38006,41.50806
38007,41.50806
38010,41.50806
38013,41.50806
39004,-30.70482
39006,-94.57207
39007,29.03179
39011,41.50806
39012,23.18039
39013,18.36113
39018,90.25814
39023,94.69391
40001,41.50806
40003,41.50806
40004,41.50806
40005,41.50806
40006,41.50806
40008,41.50806
40009,41.50806
40011,41.50806
42001,50.61316
42007,-46.72611
42008,-6.831495
42010,94.86893
42011,-40.03071
42012,41.50806
42013,87.27172
42018,45.02826
42025,33.14106
44003,17.72597
44006,-17.68446
44007,-122.3189
44008,4.194932
44013,-9.614219
44019,25.50438
44027,-11.85425
44028,-17.09708
45001,41.50806
45002,41.50806
45009,41.50806
45010,41.50806
45011,41.50806
