subject,WTP
3001,17.45201
3004,-31.09744
3008,42.21708
3009,14.23511
3010,29.1244
3011,-15.09263
3014,52.04551
3015,-4.638599
4003,5.624816
4006,-29.49688
4010,40.90692
4011,8.704462
4013,82.34836
4016,-4.195611
4022,123.5162
4024,42.06887
11006,14.23511
11008,14.23511
11009,14.23511
11010,14.23511
11012,14.23511
11016,14.23511
11022,14.23511
11032,14.23511
11034,14.23511
12001,-7.554806
12002,23.32326
12014,29.45572
12029,-22.99174
12036,10.41203
12037,83.86018
12041,-5.999001
12054,-13.08842
13001,6.588133
13003,-26.46037
13004,7.287017
13007,48.08055
13010,30.2098
13012,89.10906
13013,5.172607
13019,-11.12711
15005,186.2042
15012,-25.62112
15016,-21.71139
15023,91.27236
15024,-136.2642
15026,45.75668
15027,-27.37595
15030,14.23511
23003,19.98834
23007,73.89669
23016,-26.77984
23027,35.06567
23031,87.08258
23035,14.23511
23036,31.3753
23039,62.72842
27001,103.9279
27003,62.93754
27006,16.78237
27009,-46.3995
27011,70.11812
27029,.3861798
27030,-23.77804
27039,346.4136
31001,14.23511
31002,14.23511
31003,14.23511
31004,109.5307
31005,14.23511
31009,53.6125
31012,112.5192
31014,14.23511
36002,153.1052
36011,107.053
36013,-6.097728
36018,10.24529
36021,-78.35176
36040,4.274798
36046,42.71973
36053,34.40987
38001,14.23511
38002,14.23511
38003,14.23511
38005,14.23511
38006,14.23511
38007,14.23511
38010,14.23511
38013,14.23511
39004,22.34627
39006,101.9277
39007,32.54358
39011,14.23511
39012,-14.47146
39013,32.75901
39018,-.3713301
39023,49.01527
40001,14.23511
40003,14.23511
40004,14.23511
40005,14.23511
40006,14.23511
40008,14.23511
40009,14.23511
40011,14.23511
42001,41.18745
42007,78.56668
42008,46.43559
42010,64.82095
42011,57.66808
42012,14.23511
42013,26.36092
42018,67.68745
42025,32.25053
44003,41.84907
44006,17.21094
44007,18.56828
44008,-10.74143
44013,-69.52742
44019,11.30219
44027,-63.23777
44028,32.62133
45001,14.23511
45002,14.23511
45009,14.23511
45010,14.23511
45011,14.23511
45012,56.30592
45016,22.97634
45019,8.046146
51002,14.23511
51006,14.23511
51009,14.23511
51011,14.23511
51022,14.23511
51027,14.23511
51030,14.23511
57001,14.23511
57003,14.23511
57004,14.23511
57005,14.23511
57006,14.23511
57007,14.23511
57008,14.23511
57009,14.23511
57010,14.23511
66001,14.23511
66002,14.23511
66003,14.23511
66004,14.23511
66006,14.23511
66009,14.23511
66010,14.23511
74003,75.69053
74007,-19.1715
74008,-14.51168
74013,-5.650153
74015,67.35393
74016,107.4971
74019,8.424118
74026,35.3242
95002,9.008402
95003,-5.60535
95008,4.575724
95020,-21.05549
95025,34.92042
95028,52.92038
95030,10.46106
95032,32.21827
