subject,WTP
3001,-9.2263737
3004,26.488726
3008,-9.2263737
3009,26.488726
3010,19.886501
3011,-9.2263737
3014,19.886501
3015,-9.2263737
4003,-9.2263737
4006,26.488726
4010,-9.2263737
4011,26.488726
4013,-9.2263737
4016,26.488726
4022,-9.2263737
4024,26.488726
11006,26.488726
11008,26.488726
11009,26.488726
11010,26.488726
11012,26.488726
11016,26.488726
11022,26.488726
11032,26.488726
11034,26.488726
12001,19.886501
12002,-9.2263737
12014,-9.2263737
12029,-9.2263737
12036,26.488726
12037,26.488726
12041,26.488726
12054,26.488726
13001,-9.2263737
13003,26.488726
13004,-9.2263737
13007,26.488726
13010,-9.2263737
13012,-9.2263737
13013,26.488726
13019,-9.2263737
15005,26.488726
15012,26.488726
15016,19.886501
15023,19.886501
15024,-9.2263737
15026,26.488726
15027,26.488726
15030,26.488726
23003,26.488726
23007,26.488726
23016,19.886501
23027,26.488726
23031,26.488726
23035,26.488726
23036,-9.2263737
23039,-9.2263737
27001,-9.2263737
27003,26.488726
27006,-9.2263737
27009,-9.2263737
27011,19.886501
27029,19.886501
27030,26.488726
27039,19.886501
31001,26.488726
31002,26.488726
31003,26.488726
31004,26.488726
31005,26.488726
31009,26.488726
31012,26.488726
31014,26.488726
36002,26.488726
36011,-9.2263737
36013,26.488726
36018,-9.2263737
36021,26.488726
36040,-9.2263737
36046,-9.2263737
36053,26.488726
38001,26.488726
38002,26.488726
38003,26.488726
38005,26.488726
38006,26.488726
38007,26.488726
38010,26.488726
38013,26.488726
39004,-9.2263737
39006,-9.2263737
39007,26.488726
39011,26.488726
39012,26.488726
39013,26.488726
39018,-9.2263737
39023,-9.2263737
40001,26.488726
40003,26.488726
40004,26.488726
40005,26.488726
40006,26.488726
40008,26.488726
40009,26.488726
40011,26.488726
42001,26.488726
42007,-9.2263737
42008,26.488726
42010,26.488726
42011,26.488726
42012,26.488726
42013,26.488726
42018,-9.2263737
42025,-9.2263737
44003,26.488726
44006,19.886501
44007,-9.2263737
44008,19.886501
44013,-9.2263737
44019,-9.2263737
44027,-9.2263737
44028,-9.2263737
45001,26.488726
45002,26.488726
45009,26.488726
45010,26.488726
45011,26.488726
45012,19.886501
45016,26.488726
45019,26.488726
51002,26.488726
51006,26.488726
51009,26.488726
51011,26.488726
51022,26.488726
51027,26.488726
51030,26.488726
57001,26.488726
57003,26.488726
57004,26.488726
57005,26.488726
57006,26.488726
57007,26.488726
57008,26.488726
57009,26.488726
57010,26.488726
66001,26.488726
66002,26.488726
66003,26.488726
66004,26.488726
66006,26.488726
66009,26.488726
66010,26.488726
74003,-9.2263737
74007,26.488726
74008,-9.2263737
