subject,WTP
3001,-14.729029
3004,57.049652
3008,-14.729029
3009,5.5073876
3010,-14.729029
3011,57.049652
3014,57.049652
3015,57.049652
4003,57.049652
4006,57.049652
4010,-14.729029
4011,-14.729029
4013,-14.729029
4016,-14.729029
4022,-14.729029
4024,5.5073876
11006,5.5073876
11008,5.5073876
11009,5.5073876
11010,5.5073876
11012,5.5073876
11016,5.5073876
11022,5.5073876
11032,5.5073876
11034,5.5073876
12001,5.5073876
12002,57.049652
12014,5.5073876
12029,57.049652
12036,57.049652
12037,5.5073876
12041,57.049652
12054,-14.729029
13001,-14.729029
13003,-14.729029
13004,57.049652
13007,-14.729029
13010,57.049652
13012,5.5073876
13013,-14.729029
13019,-14.729029
15005,57.049652
15012,57.049652
15016,5.5073876
15023,57.049652
15024,5.5073876
15026,-14.729029
15027,-14.729029
15030,5.5073876
23003,57.049652
23007,57.049652
23016,-14.729029
23027,57.049652
23031,57.049652
23035,5.5073876
23036,-14.729029
23039,57.049652
27001,57.049652
27003,57.049652
27006,-14.729029
27009,57.049652
27011,5.5073876
27029,5.5073876
27030,-14.729029
27039,5.5073876
31001,5.5073876
31002,5.5073876
31003,5.5073876
31004,-14.729029
31005,5.5073876
31009,57.049652
31012,-14.729029
31014,5.5073876
36002,57.049652
36011,57.049652
36013,-14.729029
36018,57.049652
36021,5.5073876
36040,57.049652
36046,57.049652
36053,-14.729029
38001,5.5073876
38002,5.5073876
38003,5.5073876
38005,5.5073876
38006,5.5073876
38007,5.5073876
38010,5.5073876
38013,5.5073876
39004,57.049652
39006,57.049652
39007,5.5073876
39011,5.5073876
39012,57.049652
39013,5.5073876
39018,57.049652
39023,5.5073876
40001,5.5073876
40003,5.5073876
40004,5.5073876
40005,5.5073876
40006,5.5073876
40008,5.5073876
40009,5.5073876
40011,5.5073876
42001,57.049652
42007,-14.729029
42008,57.049652
42010,-14.729029
42011,5.5073876
42012,5.5073876
42013,-14.729029
42018,57.049652
42025,57.049652
44003,57.049652
44006,-14.729029
44007,-14.729029
44008,57.049652
44013,57.049652
44019,-14.729029
44027,5.5073876
44028,-14.729029
45001,5.5073876
45002,5.5073876
45009,5.5073876
45010,5.5073876
45011,5.5073876
45012,57.049652
45016,-14.729029
45019,-14.729029
51002,5.5073876
51006,5.5073876
51009,5.5073876
51011,5.5073876
51022,5.5073876
51027,5.5073876
51030,5.5073876
57001,5.5073876
57003,5.5073876
57004,5.5073876
57005,5.5073876
57006,5.5073876
57007,5.5073876
57008,5.5073876
