subject,WTP
3001,32.264843
3004,23.322655
3008,-5.9957461
3009,32.264843
3010,-5.9957461
3011,-5.9957461
3014,-5.9957461
3015,23.322655
4003,-5.9957461
4006,-5.9957461
4010,23.322655
4011,32.264843
4013,-5.9957461
4016,23.322655
4022,-5.9957461
4024,32.264843
11006,32.264843
11008,32.264843
11009,32.264843
11010,32.264843
11012,32.264843
11016,32.264843
11022,32.264843
11032,32.264843
11034,32.264843
12001,32.264843
12002,23.322655
12014,-5.9957461
12029,-5.9957461
12036,32.264843
12037,23.322655
12041,32.264843
12054,-5.9957461
13001,-5.9957461
13003,23.322655
13004,-5.9957461
13007,23.322655
13010,-5.9957461
13012,23.322655
13013,-5.9957461
13019,-5.9957461
15005,-5.9957461
15012,-5.9957461
15016,-5.9957461
15023,32.264843
15024,-5.9957461
15026,-5.9957461
15027,-5.9957461
15030,32.264843
23003,32.264843
23007,-5.9957461
23016,-5.9957461
23027,32.264843
23031,32.264843
23035,32.264843
23036,-5.9957461
23039,-5.9957461
27001,-5.9957461
27003,-5.9957461
27006,-5.9957461
27009,-5.9957461
27011,32.264843
27029,32.264843
27030,32.264843
27039,32.264843
31001,32.264843
31002,32.264843
31003,32.264843
31004,-5.9957461
31005,32.264843
31009,-5.9957461
31012,32.264843
31014,32.264843
36002,32.264843
36011,-5.9957461
36013,-5.9957461
36018,23.322655
36021,23.322655
36040,-5.9957461
36046,-5.9957461
36053,-5.9957461
38001,32.264843
38002,32.264843
38003,32.264843
38005,32.264843
38006,32.264843
38007,32.264843
38010,32.264843
38013,32.264843
39004,32.264843
39006,-5.9957461
39007,-5.9957461
39011,32.264843
39012,-5.9957461
39013,32.264843
39018,-5.9957461
39023,32.264843
40001,32.264843
40003,32.264843
40004,32.264843
40005,32.264843
40006,32.264843
40008,32.264843
40009,32.264843
40011,32.264843
42001,32.264843
42007,32.264843
42008,32.264843
42010,-5.9957461
42011,-5.9957461
42012,32.264843
42013,32.264843
42018,23.322655
42025,-5.9957461
44003,23.322655
44006,23.322655
44007,-5.9957461
44008,-5.9957461
44013,32.264843
44019,32.264843
44027,32.264843
44028,-5.9957461
45001,32.264843
45002,32.264843
45009,32.264843
45010,32.264843
45011,32.264843
45012,-5.9957461
45016,-5.9957461
45019,32.264843
51002,32.264843
51006,32.264843
51009,32.264843
51011,32.264843
51022,32.264843
51027,32.264843
51030,32.264843
57001,32.264843
57003,32.264843
57004,32.264843
57005,32.264843
57006,32.264843
57007,32.264843
57008,32.264843
57009,32.264843
57010,32.264843
66001,32.264843
66002,32.264843
66003,32.264843
66004,32.264843
66006,32.264843
66009,32.264843
66010,32.264843
74003,32.264843
74007,-5.9957461
74008,-5.9957461
74013,-5.9957461
74015,-5.9957461
74016,32.264843
74019,23.322655
74026,32.264843
95002,32.264843
95003,-5.9957461
95008,23.322655
95020,-5.9957461
95025,-5.9957461
95028,32.264843
95030,-5.9957461
95032,32.264843
98006,-5.9957461
98008,23.322655
98009,-5.9957461
98010,-5.9957461
98011,-5.9957461
98017,23.322655
98018,32.264843
98026,23.322655
99002,-5.9957461
99003,32.264843
99004,-5.9957461
99007,-5.9957461
99009,32.264843
99011,-5.9957461
99012,-5.9957461
99013,23.322655
100001,32.264843
100003,32.264843
100006,32.264843
100007,-5.9957461
100011,32.264843
100016,23.322655
100017,23.322655
102002,32.264843
102003,32.264843
102005,32.264843
102007,32.264843
102013,32.264843
102016,32.264843
102017,32.264843
102018,32.264843
103002,32.264843
103003,23.322655
103007,-5.9957461
103010,32.264843
103012,32.264843
103013,32.264843
103016,-5.9957461
103022,-5.9957461
109001,32.264843
109005,32.264843
109006,32.264843
109007,32.264843
109011,32.264843
109014,32.264843
109018,32.264843
109025,32.264843
111001,32.264843
111002,32.264843
111004,32.264843
111006,32.264843
111009,32.264843
111011,32.264843
111012,32.264843
111016,32.264843
112006,-5.9957461
112009,32.264843
112012,-5.9957461
112016,32.264843
112030,32.264843
112031,32.264843
112037,32.264843
112040,32.264843
114002,32.264843
114003,32.264843
114006,32.264843
114007,32.264843
114010,32.264843
114012,32.264843
114015,32.264843
114016,32.264843
117003,32.264843
117009,32.264843
117012,32.264843
117015,32.264843
117020,32.264843
117026,32.264843
117028,32.264843
117029,32.264843
121004,32.264843
121007,32.264843
121008,32.264843
121009,32.264843
121013,32.264843
121018,32.264843
121021,32.264843
122001,32.264843
122003,32.264843
122009,32.264843
122012,32.264843
122018,32.264843
122021,32.264843
122027,32.264843
122031,32.264843
123001,32.264843
123005,-5.9957461
123006,-5.9957461
123008,-5.9957461
123015,32.264843
123025,32.264843
123026,32.264843
123028,32.264843
126001,32.264843
126003,32.264843
126006,32.264843
126008,32.264843
126009,32.264843
126010,32.264843
126011,32.264843
126014,32.264843
127004,32.264843
127006,32.264843
127007,32.264843
127008,32.264843
127012,32.264843
127018,32.264843
127020,32.264843
128001,-5.9957461
128003,23.322655
128007,23.322655
128008,23.322655
128010,32.264843
128012,-5.9957461
128013,32.264843
128017,32.264843
132009,-5.9957461
132014,23.322655
132018,32.264843
132019,-5.9957461
132025,32.264843
132026,32.264843
132029,-5.9957461
132030,-5.9957461
132031,-5.9957461
134004,32.264843
134005,-5.9957461
134015,23.322655
134020,32.264843
134021,-5.9957461
134029,23.322655
134039,32.264843
134042,32.264843
137002,-5.9957461
137003,32.264843
137004,32.264843
137006,23.322655
137014,32.264843
137017,-5.9957461
137021,32.264843
137025,32.264843
148004,23.322655
148005,-5.9957461
148009,32.264843
148011,-5.9957461
148012,32.264843
148013,32.264843
148019,-5.9957461
148034,-5.9957461
160001,32.264843
160003,32.264843
160005,32.264843
160008,32.264843
160017,32.264843
160018,32.264843
160021,32.264843
160027,32.264843
161003,32.264843
161018,32.264843
161022,-5.9957461
161025,-5.9957461
161040,23.322655
161049,-5.9957461
161052,-5.9957461
161055,23.322655
165007,23.322655
165010,32.264843
165013,-5.9957461
165015,32.264843
165021,-5.9957461
165022,-5.9957461
165023,32.264843
165041,-5.9957461
167003,-5.9957461
167004,-5.9957461
167009,32.264843
167013,-5.9957461
167014,23.322655
167015,23.322655
167020,-5.9957461
167021,-5.9957461
172001,32.264843
172008,32.264843
172012,32.264843
172017,32.264843
172018,32.264843
172019,32.264843
172022,32.264843
172031,32.264843
180001,32.264843
180002,-5.9957461
180003,32.264843
180004,23.322655
180006,-5.9957461
180007,-5.9957461
180009,32.264843
180012,32.264843
182001,-5.9957461
182005,32.264843
182006,32.264843
182008,32.264843
182025,-5.9957461
182028,23.322655
182030,32.264843
182047,32.264843
184003,-5.9957461
184019,23.322655
184021,32.264843
184024,32.264843
184025,32.264843
184035,32.264843
184040,32.264843
184049,32.264843
201001,32.264843
201004,32.264843
201005,32.264843
201006,32.264843
201008,32.264843
201009,32.264843
201011,32.264843
201012,32.264843
215002,32.264843
215005,32.264843
215006,32.264843
215008,32.264843
215015,32.264843
215017,32.264843
215018,32.264843
215025,32.264843
217001,32.264843
217003,32.264843
217006,32.264843
217012,32.264843
217015,32.264843
217016,32.264843
217019,32.264843
217023,32.264843
219012,-5.9957461
219022,23.322655
219024,-5.9957461
219033,32.264843
219038,32.264843
219046,-5.9957461
219048,32.264843
219054,23.322655
220002,32.264843
220010,32.264843
220013,23.322655
220019,23.322655
220022,-5.9957461
220023,23.322655
220029,-5.9957461
220031,32.264843
227008,-5.9957461
227013,-5.9957461
227016,32.264843
227017,32.264843
227019,32.264843
227026,32.264843
227031,23.322655
227035,32.264843
229004,32.264843
229008,32.264843
229012,32.264843
229024,32.264843
229025,32.264843
229027,32.264843
229031,32.264843
229032,32.264843
231002,32.264843
231006,23.322655
231011,32.264843
231013,32.264843
231032,32.264843
231035,32.264843
231036,32.264843
231037,32.264843
232010,32.264843
232011,-5.9957461
232013,23.322655
232017,32.264843
232036,32.264843
232041,-5.9957461
232049,23.322655
232057,32.264843
243001,32.264843
243002,32.264843
243003,32.264843
243008,32.264843
243011,32.264843
243015,32.264843
243016,32.264843
243022,32.264843
249001,32.264843
249002,-5.9957461
249003,32.264843
249004,32.264843
249005,32.264843
249007,23.322655
249008,32.264843
249009,32.264843
253002,32.264843
253003,-5.9957461
253004,32.264843
253007,-5.9957461
253015,23.322655
253017,23.322655
253021,32.264843
253028,-5.9957461
286005,32.264843
286007,32.264843
286015,32.264843
286026,32.264843
286028,32.264843
286029,32.264843
286034,32.264843
286041,32.264843
286044,32.264843
287001,32.264843
287005,32.264843
287006,32.264843
287013,32.264843
287014,32.264843
287017,32.264843
287023,32.264843
287026,32.264843
294005,-5.9957461
294011,-5.9957461
294013,-5.9957461
294018,-5.9957461
294019,32.264843
294022,-5.9957461
294048,23.322655
294051,32.264843
299014,-5.9957461
299016,-5.9957461
299017,32.264843
299033,32.264843
299045,-5.9957461
