subject,WTP
3001,6.6869445
3004,6.6869445
3008,50.784138
3009,-165.60915
3010,50.784138
3011,50.784138
3014,50.784138
3015,50.784138
4003,50.784138
4006,6.6869445
4010,6.6869445
4011,-165.60915
4013,6.6869445
4016,50.784138
4022,6.6869445
4024,6.6869445
11006,-165.60915
11008,-165.60915
11009,-165.60915
11010,-165.60915
11012,-165.60915
11016,-165.60915
11022,-165.60915
11032,-165.60915
11034,-165.60915
12001,6.6869445
12002,6.6869445
12014,50.784138
12029,6.6869445
12036,50.784138
12037,6.6869445
12041,6.6869445
12054,-165.60915
13001,-165.60915
13003,50.784138
13004,50.784138
13007,-165.60915
13010,6.6869445
13012,50.784138
13013,50.784138
13019,50.784138
15005,50.784138
15012,6.6869445
15016,6.6869445
15023,50.784138
15024,50.784138
15026,50.784138
15027,6.6869445
15030,-165.60915
23003,6.6869445
23007,6.6869445
23016,6.6869445
23027,50.784138
23031,50.784138
23035,-165.60915
23036,6.6869445
23039,6.6869445
27001,6.6869445
27003,50.784138
27006,6.6869445
27009,-165.60915
27011,6.6869445
27029,-165.60915
27030,6.6869445
27039,50.784138
31001,-165.60915
31002,-165.60915
31003,-165.60915
31004,50.784138
31005,-165.60915
31009,50.784138
31012,6.6869445
31014,-165.60915
36002,6.6869445
36011,-208.26747
36013,50.784138
36018,6.6869445
36021,6.6869445
36040,6.6869445
36046,6.6869445
36053,-165.60915
38001,-165.60915
38002,-165.60915
38003,-165.60915
38005,-165.60915
38006,-165.60915
38007,-165.60915
38010,-165.60915
38013,-165.60915
39004,6.6869445
39006,6.6869445
39007,50.784138
39011,-165.60915
39012,6.6869445
39013,50.784138
39018,6.6869445
39023,6.6869445
40001,-165.60915
40003,-165.60915
40004,-165.60915
40005,-165.60915
40006,-165.60915
40008,-165.60915
40009,-165.60915
40011,-165.60915
42001,50.784138
42007,-165.60915
42008,-165.60915
42010,6.6869445
42011,50.784138
42012,-165.60915
42013,6.6869445
42018,6.6869445
42025,50.784138
44003,50.784138
44006,50.784138
44007,6.6869445
44008,50.784138
44013,6.6869445
44019,6.6869445
44027,50.784138
44028,6.6869445
45001,-165.60915
45002,-165.60915
45009,-165.60915
45010,-165.60915
45011,-165.60915
45012,50.784138
45016,50.784138
45019,6.6869445
51002,-165.60915
51006,-165.60915
51009,-165.60915
51011,-165.60915
51022,-165.60915
51027,-165.60915
51030,-165.60915
57001,-165.60915
57003,-165.60915
57004,-165.60915
57005,-165.60915
57006,-165.60915
57007,-165.60915
57008,-165.60915
57009,-165.60915
57010,-165.60915
66001,-165.60915
66002,-165.60915
66003,-165.60915
66004,-165.60915
66006,-165.60915
66009,-165.60915
66010,-165.60915
74003,6.6869445
74007,50.784138
74008,50.784138
74013,50.784138
74015,6.6869445
74016,6.6869445
74019,6.6869445
74026,-165.60915
95002,6.6869445
95003,50.784138
95008,6.6869445
95020,6.6869445
95025,50.784138
95028,-165.60915
95030,50.784138
95032,50.784138
98006,50.784138
98008,-165.60915
98009,50.784138
98010,6.6869445
98011,-165.60915
98017,-165.60915
98018,-165.60915
98026,50.784138
99002,50.784138
99003,-208.26747
99004,6.6869445
99007,6.6869445
99009,6.6869445
99011,50.784138
99012,6.6869445
99013,6.6869445
100001,6.6869445
100003,-165.60915
100006,50.784138
100007,50.784138
100011,50.784138
100016,50.784138
100017,6.6869445
102002,-165.60915
102003,-165.60915
102005,-165.60915
102007,-165.60915
102013,-165.60915
102016,-165.60915
102017,-165.60915
102018,-165.60915
103002,6.6869445
103003,6.6869445
103007,-165.60915
103010,50.784138
103012,6.6869445
103013,50.784138
103016,6.6869445
103022,50.784138
109001,-165.60915
109005,-165.60915
109006,-165.60915
109007,-165.60915
109011,-165.60915
109014,-165.60915
109018,-165.60915
109025,-165.60915
111001,-165.60915
111002,-165.60915
111004,-165.60915
111006,-165.60915
111009,-165.60915
111011,-165.60915
111012,-165.60915
111016,-165.60915
112006,6.6869445
112009,-165.60915
112012,50.784138
112016,50.784138
112030,-165.60915
112031,-165.60915
112037,6.6869445
112040,6.6869445
114002,-165.60915
114003,-165.60915
114006,-165.60915
114007,-165.60915
114010,-165.60915
114012,-165.60915
114015,-165.60915
114016,-165.60915
117003,-165.60915
117009,-165.60915
117012,-165.60915
117015,-165.60915
117020,-165.60915
117026,-165.60915
117028,-165.60915
117029,-165.60915
121004,-165.60915
121007,-165.60915
121008,-165.60915
121009,-165.60915
121013,-165.60915
121018,-165.60915
121021,-165.60915
122001,-165.60915
122003,-165.60915
122009,-165.60915
122012,-165.60915
122018,-165.60915
122021,-165.60915
122027,-165.60915
122031,-165.60915
123001,6.6869445
123005,50.784138
123006,6.6869445
123008,6.6869445
123015,50.784138
123025,6.6869445
123026,-165.60915
123028,6.6869445
126001,-165.60915
126003,-165.60915
126006,-165.60915
126008,-165.60915
126009,-165.60915
126010,-165.60915
126011,-165.60915
126014,-165.60915
127004,-165.60915
127006,-165.60915
127007,-165.60915
127008,-165.60915
127012,-165.60915
127018,-165.60915
127020,-165.60915
128001,6.6869445
128003,6.6869445
128007,-165.60915
128008,6.6869445
128010,50.784138
128012,-165.60915
128013,50.784138
128017,50.784138
132009,50.784138
132014,50.784138
132018,6.6869445
132019,6.6869445
132025,6.6869445
132026,-165.60915
132029,50.784138
132030,6.6869445
132031,6.6869445
134004,-165.60915
134005,6.6869445
134015,6.6869445
134020,-165.60915
134021,-208.26747
134029,6.6869445
134039,-165.60915
134042,-165.60915
137002,6.6869445
137003,-165.60915
137004,-165.60915
137006,50.784138
137014,-165.60915
137017,6.6869445
137021,-165.60915
137025,-165.60915
148004,6.6869445
148005,50.784138
148009,6.6869445
148011,6.6869445
148012,6.6869445
148013,6.6869445
148019,50.784138
148034,-165.60915
160001,-165.60915
160003,-165.60915
160005,-165.60915
160008,-165.60915
160017,-165.60915
160018,-165.60915
160021,-165.60915
160027,-165.60915
161003,-165.60915
161018,50.784138
161022,6.6869445
161025,50.784138
161040,50.784138
161049,6.6869445
161052,6.6869445
161055,50.784138
165007,50.784138
165010,50.784138
165013,50.784138
165015,50.784138
165021,6.6869445
165022,50.784138
165023,6.6869445
165041,6.6869445
167003,50.784138
167004,50.784138
167009,6.6869445
167013,50.784138
167014,-165.60915
167015,50.784138
167020,6.6869445
167021,6.6869445
172001,-165.60915
172008,-165.60915
172012,-165.60915
172017,-165.60915
172018,-165.60915
172019,-165.60915
172022,-165.60915
172031,-165.60915
180001,-165.60915
180002,6.6869445
180003,-165.60915
180004,-165.60915
180006,50.784138
180007,6.6869445
180009,-165.60915
180012,-165.60915
182001,-165.60915
182005,-165.60915
182006,6.6869445
182008,50.784138
182025,50.784138
182028,50.784138
182030,50.784138
182047,6.6869445
184003,-165.60915
184019,50.784138
184021,50.784138
184024,50.784138
184025,50.784138
184035,-165.60915
184040,50.784138
184049,6.6869445
201001,-165.60915
201004,-165.60915
201005,-165.60915
201006,-165.60915
201008,-165.60915
201009,-165.60915
201011,-165.60915
201012,-165.60915
215002,-165.60915
215005,-165.60915
215006,-165.60915
215008,-165.60915
215015,-165.60915
215017,-165.60915
215018,-165.60915
215025,-165.60915
217001,-165.60915
217003,-165.60915
217006,-165.60915
217012,-165.60915
217015,-165.60915
217016,-165.60915
217019,-165.60915
217023,-165.60915
219012,50.784138
219022,50.784138
219024,50.784138
219033,50.784138
219038,6.6869445
219046,50.784138
219048,-165.60915
219054,-165.60915
220002,50.784138
220010,50.784138
220013,50.784138
220019,50.784138
220022,6.6869445
220023,6.6869445
220029,50.784138
220031,6.6869445
227008,6.6869445
227013,6.6869445
227016,-165.60915
227017,-165.60915
227019,-165.60915
227026,-165.60915
227031,6.6869445
227035,-165.60915
229004,-165.60915
229008,-165.60915
229012,-165.60915
229024,-165.60915
229025,-165.60915
229027,-165.60915
229031,-165.60915
229032,-165.60915
231002,-165.60915
231006,50.784138
231011,-165.60915
231013,50.784138
231032,-165.60915
231035,6.6869445
231036,-165.60915
231037,50.784138
232010,-165.60915
232011,-165.60915
232013,6.6869445
232017,6.6869445
232036,50.784138
232041,-165.60915
232049,50.784138
232057,-165.60915
243001,-165.60915
243002,-165.60915
243003,-165.60915
243008,-165.60915
243011,-165.60915
243015,-165.60915
243016,-165.60915
243022,-165.60915
249001,50.784138
249002,50.784138
249003,50.784138
249004,6.6869445
249005,50.784138
249007,6.6869445
249008,50.784138
249009,6.6869445
253002,6.6869445
253003,50.784138
253004,-165.60915
253007,50.784138
253015,6.6869445
253017,6.6869445
253021,6.6869445
253028,-165.60915
286005,-165.60915
286007,-165.60915
286015,-165.60915
286026,-165.60915
286028,-165.60915
286029,-165.60915
286034,-165.60915
286041,-165.60915
286044,-165.60915
287001,-165.60915
287005,-165.60915
287006,-165.60915
287013,-165.60915
287014,-165.60915
287017,-165.60915
287023,-165.60915
