subject,WTP
3001,-14.195366
3004,4.6702642
3008,53.8456
3009,4.6702642
3010,4.6702642
3011,53.8456
3014,53.8456
3015,-14.195366
4003,-14.195366
4006,53.8456
4010,4.6702642
4011,4.6702642
4013,53.8456
4016,4.6702642
4022,4.6702642
4024,4.6702642
11006,4.6702642
11008,4.6702642
11009,4.6702642
11010,4.6702642
11012,4.6702642
11016,4.6702642
11022,4.6702642
11032,4.6702642
11034,4.6702642
12001,53.8456
12002,53.8456
12014,53.8456
12029,53.8456
12036,4.6702642
12037,53.8456
12041,53.8456
12054,4.6702642
13001,-14.195366
13003,53.8456
13004,53.8456
13007,53.8456
13010,53.8456
13012,-14.195366
13013,-14.195366
13019,53.8456
15005,-14.195366
15012,-14.195366
15016,53.8456
15023,-14.195366
15024,53.8456
15026,4.6702642
15027,-14.195366
15030,4.6702642
23003,-14.195366
23007,4.6702642
23016,-14.195366
23027,4.6702642
23031,53.8456
23035,4.6702642
23036,-14.195366
23039,4.6702642
27001,4.6702642
27003,53.8456
27006,-14.195366
27009,-14.195366
27011,-14.195366
27029,53.8456
27030,-14.195366
27039,53.8456
31001,4.6702642
31002,4.6702642
31003,4.6702642
31004,4.6702642
31005,4.6702642
31009,4.6702642
31012,4.6702642
31014,4.6702642
36002,-14.195366
36011,-14.195366
36013,4.6702642
36018,4.6702642
36021,4.6702642
36040,4.6702642
36046,53.8456
36053,4.6702642
38001,4.6702642
38002,4.6702642
38003,4.6702642
38005,4.6702642
38006,4.6702642
38007,4.6702642
38010,4.6702642
38013,4.6702642
39004,4.6702642
39006,-14.195366
39007,53.8456
39011,4.6702642
39012,4.6702642
39013,53.8456
39018,53.8456
39023,53.8456
40001,4.6702642
40003,4.6702642
40004,4.6702642
40005,4.6702642
40006,4.6702642
40008,4.6702642
40009,4.6702642
40011,4.6702642
42001,-14.195366
42007,53.8456
42008,4.6702642
42010,4.6702642
42011,4.6702642
42012,4.6702642
42013,53.8456
42018,53.8456
42025,53.8456
44003,53.8456
44006,-14.195366
44007,-14.195366
44008,53.8456
44013,-14.195366
44019,4.6702642
44027,-14.195366
44028,53.8456
45001,4.6702642
45002,4.6702642
45009,4.6702642
45010,4.6702642
45011,4.6702642
45012,53.8456
45016,-14.195366
45019,53.8456
51002,4.6702642
51006,4.6702642
51009,4.6702642
51011,4.6702642
51022,4.6702642
51027,4.6702642
51030,4.6702642
57001,4.6702642
57003,4.6702642
57004,4.6702642
57005,4.6702642
57006,4.6702642
57007,4.6702642
57008,4.6702642
57009,4.6702642
57010,4.6702642
66001,4.6702642
66002,4.6702642
66003,4.6702642
66004,4.6702642
66006,4.6702642
66009,4.6702642
66010,4.6702642
74003,4.6702642
74007,53.8456
74008,-14.195366
74013,53.8456
74015,53.8456
74016,4.6702642
74019,4.6702642
74026,4.6702642
95002,4.6702642
95003,53.8456
95008,-14.195366
95020,-14.195366
95025,53.8456
95028,53.8456
95030,-14.195366
95032,53.8456
98006,53.8456
98008,53.8456
98009,53.8456
98010,4.6702642
98011,4.6702642
98017,-14.195366
98018,53.8456
98026,53.8456
99002,-14.195366
99003,-14.195366
99004,53.8456
99007,-14.195366
99009,53.8456
99011,53.8456
99012,-14.195366
99013,-14.195366
100001,4.6702642
100003,4.6702642
100006,53.8456
100007,-14.195366
100011,4.6702642
100016,-14.195366
100017,53.8456
102002,4.6702642
102003,4.6702642
102005,4.6702642
102007,4.6702642
102013,4.6702642
102016,4.6702642
102017,4.6702642
102018,4.6702642
103002,53.8456
103003,53.8456
103007,4.6702642
103010,4.6702642
103012,53.8456
103013,4.6702642
103016,-14.195366
103022,53.8456
109001,4.6702642
109005,4.6702642
109006,4.6702642
109007,4.6702642
109011,4.6702642
109014,4.6702642
109018,4.6702642
109025,4.6702642
111001,4.6702642
111002,4.6702642
111004,4.6702642
111006,4.6702642
111009,4.6702642
111011,4.6702642
111012,4.6702642
111016,4.6702642
112006,4.6702642
112009,4.6702642
112012,-14.195366
112016,53.8456
112030,4.6702642
112031,4.6702642
112037,-14.195366
112040,-14.195366
114002,4.6702642
114003,4.6702642
114006,4.6702642
114007,4.6702642
114010,4.6702642
114012,4.6702642
114015,4.6702642
114016,4.6702642
117003,4.6702642
117009,4.6702642
117012,4.6702642
117015,4.6702642
117020,4.6702642
117026,4.6702642
117028,4.6702642
117029,4.6702642
121004,4.6702642
121007,4.6702642
121008,4.6702642
121009,4.6702642
121013,4.6702642
121018,4.6702642
121021,4.6702642
122001,4.6702642
122003,4.6702642
122009,4.6702642
122012,4.6702642
122018,4.6702642
122021,4.6702642
122027,4.6702642
122031,4.6702642
123001,53.8456
123005,4.6702642
123006,4.6702642
123008,53.8456
123015,53.8456
123025,53.8456
123026,-14.195366
123028,-14.195366
126001,4.6702642
126003,4.6702642
126006,4.6702642
126008,4.6702642
126009,4.6702642
126010,4.6702642
126011,4.6702642
126014,4.6702642
127004,4.6702642
127006,4.6702642
127007,4.6702642
127008,4.6702642
127012,4.6702642
127018,4.6702642
127020,4.6702642
128001,53.8456
128003,4.6702642
128007,53.8456
128008,-14.195366
128010,4.6702642
128012,-14.195366
128013,53.8456
128017,-14.195366
132009,-14.195366
132014,53.8456
132018,53.8456
132019,-14.195366
132025,-14.195366
132026,53.8456
132029,-14.195366
132030,53.8456
132031,53.8456
134004,4.6702642
134005,53.8456
134015,-14.195366
134020,4.6702642
134021,53.8456
134029,4.6702642
134039,4.6702642
134042,4.6702642
137002,53.8456
137003,4.6702642
137004,4.6702642
137006,-14.195366
137014,4.6702642
137017,53.8456
137021,4.6702642
137025,4.6702642
148004,-14.195366
148005,53.8456
148009,4.6702642
148011,-14.195366
148012,-14.195366
148013,-14.195366
148019,4.6702642
148034,53.8456
160001,4.6702642
160003,4.6702642
160005,4.6702642
160008,4.6702642
160017,4.6702642
160018,4.6702642
160021,4.6702642
160027,4.6702642
161003,53.8456
161018,53.8456
161022,-14.195366
161025,53.8456
161040,53.8456
161049,53.8456
161052,53.8456
161055,53.8456
165007,-14.195366
165010,53.8456
165013,4.6702642
165015,4.6702642
165021,-14.195366
165022,4.6702642
165023,53.8456
165041,-14.195366
167003,-14.195366
167004,53.8456
167009,4.6702642
167013,4.6702642
167014,-14.195366
167015,-14.195366
167020,-14.195366
167021,-14.195366
172001,4.6702642
172008,4.6702642
172012,4.6702642
172017,4.6702642
172018,4.6702642
172019,4.6702642
172022,4.6702642
172031,4.6702642
180001,4.6702642
180002,53.8456
180003,4.6702642
180004,4.6702642
180006,53.8456
180007,4.6702642
180009,4.6702642
180012,4.6702642
182001,4.6702642
182005,-14.195366
182006,-14.195366
182008,53.8456
182025,53.8456
182028,4.6702642
182030,53.8456
182047,-14.195366
184003,4.6702642
184019,4.6702642
184021,-14.195366
184024,-14.195366
184025,-14.195366
184035,4.6702642
184040,53.8456
184049,4.6702642
201001,4.6702642
201004,4.6702642
201005,4.6702642
201006,4.6702642
201008,4.6702642
201009,4.6702642
201011,4.6702642
201012,4.6702642
215002,4.6702642
215005,4.6702642
215006,4.6702642
215008,4.6702642
215015,4.6702642
215017,4.6702642
215018,4.6702642
215025,4.6702642
217001,4.6702642
217003,4.6702642
217006,4.6702642
217012,4.6702642
217015,4.6702642
217016,4.6702642
217019,4.6702642
217023,4.6702642
219012,53.8456
219022,-14.195366
219024,-14.195366
219033,4.6702642
219038,-14.195366
219046,53.8456
219048,4.6702642
219054,-14.195366
220002,53.8456
220010,4.6702642
220013,53.8456
220019,4.6702642
220022,53.8456
220023,53.8456
220029,-14.195366
220031,53.8456
227008,53.8456
227013,53.8456
227016,4.6702642
227017,4.6702642
227019,4.6702642
227026,4.6702642
227031,53.8456
227035,4.6702642
229004,4.6702642
229008,4.6702642
229012,4.6702642
229024,4.6702642
229025,4.6702642
229027,4.6702642
229031,4.6702642
229032,4.6702642
231002,4.6702642
231006,53.8456
231011,4.6702642
231013,-14.195366
231032,4.6702642
231035,53.8456
231036,4.6702642
231037,-14.195366
232010,4.6702642
232011,53.8456
232013,4.6702642
232017,-14.195366
232036,53.8456
232041,53.8456
232049,-14.195366
232057,4.6702642
243001,4.6702642
243002,4.6702642
243003,4.6702642
243008,4.6702642
243011,4.6702642
243015,4.6702642
243016,4.6702642
243022,4.6702642
249001,4.6702642
249002,53.8456
249003,-14.195366
249004,-14.195366
249005,4.6702642
249007,-14.195366
249008,-14.195366
249009,-14.195366
253002,53.8456
253003,-14.195366
253004,4.6702642
253007,4.6702642
253015,53.8456
253017,-14.195366
253021,53.8456
253028,-14.195366
286005,4.6702642
286007,4.6702642
286015,4.6702642
286026,4.6702642
286028,4.6702642
286029,4.6702642
286034,4.6702642
286041,4.6702642
